activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
send package;2019-07-26 13:36:05;{990294,990377,990387};{881194,881528,881573,881527};{660232};{Mohammadreza Fani Sani};{Echo Show 8,iPad,iPad mini,iPad mini};1522.99;2.023;Fullfillment;yes;no;no;no
place order;2019-07-26 14:24:01;{990404};{881625,881626,881627,881628};{};{Majid Rafiei};{iPad Pro,Echo Show 8,Kindle Paperwhite,iPhone 11 Pro};2511.99;2.146;Finance;yes;no;no;no
pick item;2019-07-26 14:28:38;{990401};{881618};{};{Seran Uysal};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-07-26 14:48:20;{990259};{881050};{};{Marco Pegoraro};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
package delivered;2019-07-26 14:48:38;{990266,990348,990347,990307,990324,990383,990188};{881079,881407,881404,881400,881250,881318,881557,880738};{660231};{Christina Rensinghof};{Echo,Kindle Paperwhite,iPhone 11,iPhone 11,Echo,Echo,Echo,MacBook Pro};4626.96;5.317;Delivery;yes;no;no;no
pay order;2019-07-26 14:49:24;{990366};{881479,881480,881481,881482};{};{Anahita Farhang Ghahfarokhi};{iPad,Echo Show 8,Fire Stick,iPad Air};1145.98;2.103;Finance;yes;no;no;no
pick item;2019-07-26 14:50:49;{990382};{881553};{};{Mahsa Bafrani};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pay order;2019-07-26 14:58:20;{990276};{881117,881118,881119,881120};{};{Junxiong Gao};{iPhone 8,MacBook Air,Fire Stick 4K,iPhone X};3522.99;1.912;Finance;yes;no;no;no
pick item;2019-07-26 14:58:21;{990354};{881427};{};{Marco Pegoraro};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
create package;2019-07-26 14:58:21;{990367,990378};{881485,881530,881529,881483};{660237};{Tobias Brockhoff};{Kindle Paperwhite,iPhone X,MacBook Air,Echo Show 8};3157.99;2.897;Fullfillment;yes;no;no;no
reorder item;2019-07-26 15:01:09;{990379};{881532};{};{Marco Pegoraro};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
confirm order;2019-07-26 15:01:30;{990403};{881622,881623,881624};{};{Junxiong Gao};{iPad mini,iPad,iPad mini};1398.0;1.043;Finance;yes;no;no;no
pick item;2019-07-26 15:04:40;{990380};{881538};{};{Lisa Mannel};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
item out of stock;2019-07-26 15:11:27;{990386};{881570};{};{Gyunam Park};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2019-07-26 15:16:23;{990368};{881493};{};{Gyunam Park};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
package delivered;2019-07-26 15:22:29;{990341};{881379,881378};{660229};{Christine Dobbert};{Echo,iPad mini};548.99;1.06;Delivery;yes;no;no;no
reorder item;2019-07-26 15:29:42;{990365};{881476};{};{Marco Pegoraro};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
confirm order;2019-07-26 15:30:56;{990396};{881600};{};{Wil van der Aalst};{iPad Pro};1104.0;0.483;Finance;yes;no;no;no
pay order;2019-07-26 15:38:14;{990313};{881272,881273,881274,881275,881276};{};{Majid Rafiei};{Fire Stick 4K,Kindle Paperwhite,Echo Plus,MacBook Air,iPad};3068.98;3.788;Finance;yes;no;no;no
confirm order;2019-07-26 15:41:29;{990393};{881591,881592};{};{Anahita Farhang Ghahfarokhi};{Kindle,iPhone 11};883.99;0.649;Finance;yes;no;no;no
pick item;2019-07-26 15:45:13;{990388};{881580};{};{Seran Uysal};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
package delivered;2019-07-26 15:57:08;{990294,990377,990387};{881194,881528,881573,881527};{660232};{Mohammadreza Fani Sani};{Echo Show 8,iPad,iPad mini,iPad mini};1522.99;2.023;Delivery;yes;no;no;no
pick item;2019-07-26 16:04:44;{990402};{881621};{};{Seran Uysal};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
create package;2019-07-26 16:04:44;{990373,990309};{881511,881259,881509};{660238};{Mahnaz Qafari};{iPhone 11 Pro,iPad mini,Echo Plus};1747.99;1.748;Fullfillment;yes;no;no;no
confirm order;2019-07-26 16:06:49;{990392};{881587,881588,881589,881590};{};{Wil van der Aalst};{MacBook Air,iPad Pro,Fire Stick 4K,iPad Pro};4492.99;2.496;Finance;yes;no;no;no
failed delivery;2019-07-26 16:07:39;{990371,990345,990394,990244};{881506,881392,881595,881596,880990,881505};{660235};{Luis Santos};{MacBook Pro,Echo Show 8,Fire Stick,Kindle Paperwhite,iPhone 11,iPhone 11 Pro};4746.98;3.399;Delivery;yes;no;no;no
place order;2019-07-26 16:07:48;{990405};{881629,881630};{};{Gyunam Park};{MacBook Pro,Echo Show 8};2634.99;2.35;Finance;yes;no;no;no
confirm order;2019-07-26 16:32:39;{990384};{881560,881561,881562};{};{Junxiong Gao};{Fire Stick 4K,Echo Dot,Echo Dot};154.97;1.04;Finance;yes;no;no;no
item out of stock;2019-07-26 16:42:46;{990382};{881552};{};{Mahsa Bafrani};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-07-26 16:51:40;{990268};{881093};{};{Christina Rensinghof};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
reorder item;2019-07-26 17:15:40;{990387};{881572};{};{Mohammadreza Fani Sani};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
reorder item;2019-07-26 17:30:47;{990356};{881439};{};{Gyunam Park};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2019-07-26 17:35:22;{990406};{881631,881632,881633,881634};{};{Kefang Ding};{iPad Air,iPad,Echo Show 5,MacBook Pro};3565.99;3.173;Finance;yes;no;no;no
pick item;2019-07-26 17:37:05;{990386};{881568};{};{Gyunam Park};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-07-26 17:38:17;{990362};{881462};{};{Claudia Graf};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
create package;2019-07-26 17:38:17;{990208,990382};{880825,881554,881553,881551};{660239};{Mahsa Bafrani};{Echo Show 8,iPad,Fire Stick,iPad Air};1140.98;2.103;Fullfillment;yes;no;no;no
pick item;2019-07-26 19:05:55;{990391};{881586};{};{Gyunam Park};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
place order;2019-07-26 19:30:29;{990407};{881635,881636,881637,881638,881639,881640,881641,881642,881643,881644,881645};{};{Christine Dobbert};{iPad,Kindle Paperwhite,Fire Stick,Echo,Echo Studio,Echo Dot,iPhone 11 Pro,iPad Pro,Echo Studio,Kindle,Echo Show 8};3656.93;7.432;Finance;yes;no;no;no
send package;2019-07-26 20:15:41;{990367,990378};{881485,881530,881529,881483};{660237};{Tobias Brockhoff};{Kindle Paperwhite,iPhone X,MacBook Air,Echo Show 8};3157.99;2.897;Fullfillment;yes;no;no;no
confirm order;2019-07-26 21:06:46;{990407};{881635,881636,881637,881638,881639,881640,881641,881642,881643,881644,881645};{};{Christine Dobbert};{iPad,Kindle Paperwhite,Fire Stick,Echo,Echo Studio,Echo Dot,iPhone 11 Pro,iPad Pro,Echo Studio,Kindle,Echo Show 8};3656.93;7.432;Finance;yes;no;no;no
place order;2019-07-26 22:40:29;{990408};{881646,881647,881648,881649,881650};{};{Mahnaz Qafari};{iPad Pro,Kindle,Echo,iPad mini,Fire Stick 4K};1822.97;2.306;Finance;yes;no;no;no
payment reminder;2019-07-27 09:20:22;{990162};{880635,880636,880637,880638};{};{Mahnaz Qafari};{iPad Pro,iPhone 11,Echo,Echo};2102.98;2.209;Finance;yes;no;no;no
place order;2019-07-27 19:02:30;{990409};{881651,881652,881653,881654};{};{Mohammadreza Fani Sani};{Echo Show 5,Echo Show 5,MacBook Pro,Kindle Paperwhite};2813.98;3.625;Finance;yes;no;no;no
payment reminder;2019-07-28 09:36:41;{990277};{881121,881122,881123,881124,881125,881126,881127};{};{Christina Rensinghof};{iPad,Echo Show 8,MacBook Air,iPad mini,Echo Dot,Kindle Paperwhite,iPad Air};3913.98;4.308;Finance;yes;no;no;no
payment reminder;2019-07-28 13:07:14;{990279};{881131};{};{Mahsa Bafrani};{Echo};104.99;0.78;Finance;yes;no;no;no
payment reminder;2019-07-28 15:25:42;{990171};{880670,880671,880672,880673,880674};{};{Christina Rensinghof};{iPhone 8,iPhone 11,iPhone 11,Echo Studio,MacBook Pro};4831.99;3.392;Finance;yes;no;no;no
create package;2019-07-28 16:00:00;{990389,990335,990392,990396,990337};{881582,881349,881588,881590,881589,881587,881600,881359};{660240};{Wil van der Aalst};{Echo Dot,Echo Plus,iPad Pro,iPad Pro,Fire Stick 4K,MacBook Air,iPad Pro,MacBook Air};7966.97;5.889;Fullfillment;yes;no;no;no
place order;2019-07-28 18:57:21;{990410};{881655};{};{Claudia Graf};{Kindle Paperwhite};134.0;0.495;Finance;yes;no;no;no
payment reminder;2019-07-28 19:29:03;{990287};{881164,881165,881166,881167};{};{Claudia Graf};{iPhone 8,Echo Studio,Echo Dot,Echo Dot};793.97;2.45;Finance;yes;no;no;no
pick item;2019-07-29 08:41:38;{990395};{881599};{};{Christina Rensinghof};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
send package;2019-07-29 08:45:30;{990208,990382};{880825,881554,881553,881551};{660239};{Mahsa Bafrani};{Echo Show 8,iPad,Fire Stick,iPad Air};1140.98;2.103;Fullfillment;yes;no;no;no
pick item;2019-07-29 09:18:56;{990403};{881623};{};{Junxiong Gao};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-07-29 09:23:36;{990401};{881616};{};{Seran Uysal};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
place order;2019-07-29 09:35:08;{990411};{881656,881657,881658,881659,881660};{};{Luis Santos};{Echo Show 5,Fire Stick 4K,MacBook Pro,iPad mini,Echo Studio};3333.97;4.29;Finance;yes;no;no;no
pick item;2019-07-29 09:35:55;{990385};{881563};{};{Christine Dobbert};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-07-29 09:41:56;{990404};{881627};{};{Majid Rafiei};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pay order;2019-07-29 09:49:28;{990294};{881194,881195,881196};{};{Mohammadreza Fani Sani};{Echo Show 8,Echo Show 5,iPhone X};923.98;2.032;Finance;yes;no;no;no
pick item;2019-07-29 09:50:46;{990360};{881451};{};{Lisa Mannel};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-07-29 09:51:07;{990407};{881643};{};{Christine Dobbert};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
reorder item;2019-07-29 09:55:26;{990364};{881469};{};{Marco Pegoraro};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-07-29 10:21:18;{990408};{881646};{};{Mahnaz Qafari};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-07-29 10:41:42;{990354};{881428};{};{Marco Pegoraro};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
send package;2019-07-29 10:46:51;{990389,990335,990392,990396,990337};{881582,881349,881588,881590,881589,881587,881600,881359};{660240};{Wil van der Aalst};{Echo Dot,Echo Plus,iPad Pro,iPad Pro,Fire Stick 4K,MacBook Air,iPad Pro,MacBook Air};7966.97;5.889;Fullfillment;yes;no;no;no
pick item;2019-07-29 10:51:30;{990397};{881607};{};{Lisa Mannel};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
send package;2019-07-29 11:01:48;{990369,990384};{881497,881496,881494,881561,881495};{660234};{Junxiong Gao};{iPad Pro,iPhone 11 Pro,Kindle,Echo Dot,Echo Show 8};2487.97;2.514;Fullfillment;yes;no;no;no
confirm order;2019-07-29 11:07:16;{990408};{881646,881647,881648,881649,881650};{};{Mahnaz Qafari};{iPad Pro,Kindle,Echo,iPad mini,Fire Stick 4K};1822.97;2.306;Finance;yes;no;no;no
pick item;2019-07-29 11:08:51;{990408};{881650};{};{Mahnaz Qafari};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
create package;2019-07-29 11:08:51;{990375,990362,990363};{881518,881519,881462,881465};{660241};{Claudia Graf};{Echo Show 5,MacBook Air,Echo Dot,iPhone 11};3118.98;2.676;Fullfillment;yes;no;no;no
confirm order;2019-07-29 11:16:25;{990406};{881631,881632,881633,881634};{};{Kefang Ding};{iPad Air,iPad,Echo Show 5,MacBook Pro};3565.99;3.173;Finance;yes;no;no;no
reorder item;2019-07-29 11:17:03;{990372};{881507};{};{Marco Pegoraro};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
item out of stock;2019-07-29 11:17:52;{990410};{881655};{};{Claudia Graf};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
confirm order;2019-07-29 11:24:35;{990402};{881619,881620,881621};{};{Seran Uysal};{iPhone 11,Kindle Paperwhite,iPad};1428.0;1.144;Finance;yes;no;no;no
place order;2019-07-29 11:30:02;{990412};{881661,881662,881663};{};{Majid Rafiei};{Echo Show 8,MacBook Pro,iPhone X};3333.99;2.522;Finance;yes;no;no;no
reorder item;2019-07-29 11:36:07;{990410};{881655};{};{Claudia Graf};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
confirm order;2019-07-29 11:46:13;{990405};{881629,881630};{};{Gyunam Park};{MacBook Pro,Echo Show 8};2634.99;2.35;Finance;yes;no;no;no
pick item;2019-07-29 11:55:35;{990340};{881375};{};{Mohammadreza Fani Sani};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-07-29 11:59:14;{990386};{881569};{};{Gyunam Park};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2019-07-29 12:00:51;{990404};{881626};{};{Majid Rafiei};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-07-29 12:06:28;{990366};{881480};{};{Anahita Farhang Ghahfarokhi};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
create package;2019-07-29 12:06:28;{990397,990380,990360};{881604,881601,881602,881608,881538,881451,881607,881535};{660242};{Lisa Mannel};{Echo Show 5,iPhone 8,iPhone X,Fire Stick 4K,Echo,MacBook Pro,MacBook Air,MacBook Air};8407.97;6.192;Fullfillment;yes;no;no;no
reorder item;2019-07-29 12:11:20;{990357};{881441};{};{Mahnaz Qafari};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pay order;2019-07-29 12:12:16;{990320};{881299,881300,881301,881302};{};{Marco Pegoraro};{iPhone X,iPad Pro,Fire Stick,iPad};2337.99;1.338;Finance;yes;no;no;no
pick item;2019-07-29 12:23:52;{990411};{881656};{};{Luis Santos};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
confirm order;2019-07-29 12:52:29;{990411};{881656,881657,881658,881659,881660};{};{Luis Santos};{Echo Show 5,Fire Stick 4K,MacBook Pro,iPad mini,Echo Studio};3333.97;4.29;Finance;yes;no;no;no
pick item;2019-07-29 13:05:49;{990412};{881663};{};{Majid Rafiei};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
place order;2019-07-29 13:19:50;{990413};{881664,881665,881666,881667,881668,881669};{};{Kefang Ding};{Echo Studio,iPhone 11,Echo,iPhone 11,iPhone X,iPhone X};3300.98;2.936;Finance;yes;no;no;no
pick item;2019-07-29 13:33:04;{990357};{881441};{};{Mahnaz Qafari};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pay order;2019-07-29 13:37:30;{990357};{881440,881441};{};{Mahnaz Qafari};{Echo Show 8,Echo Studio};334.98;2.46;Finance;yes;no;no;no
pick item;2019-07-29 13:39:23;{990406};{881631};{};{Kefang Ding};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2019-07-29 14:19:28;{990403};{881624};{};{Junxiong Gao};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-07-29 14:27:28;{990409};{881651};{};{Mohammadreza Fani Sani};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pay order;2019-07-29 14:27:36;{990369};{881494,881495,881496,881497,881498,881499};{};{Junxiong Gao};{Kindle,Echo Show 8,iPhone 11 Pro,iPad Pro,Kindle Paperwhite,Echo Show 5};2681.97;3.509;Finance;yes;no;no;no
pick item;2019-07-29 14:27:59;{990407};{881644};{};{Christine Dobbert};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2019-07-29 14:45:46;{990401};{881615};{};{Seran Uysal};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2019-07-29 14:45:46;{990376,990253,990406};{881522,881028,881631,881524};{660243};{Kefang Ding};{iPhone 11,Fire Stick 4K,iPad Air,Echo Dot};1394.98;1.266;Fullfillment;yes;no;no;no
pick item;2019-07-29 14:47:17;{990397};{881605};{};{Lisa Mannel};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2019-07-29 14:53:51;{990400};{881613};{};{Christine Dobbert};{Echo Show 5};94.99;0.88;Finance;yes;no;no;no
place order;2019-07-29 14:59:25;{990414};{881670,881671,881672,881673,881674};{};{Wil van der Aalst};{Kindle,iPhone 11,Kindle,iPhone X,iPhone X};2361.98;1.476;Finance;yes;no;no;no
package delivered;2019-07-29 15:25:50;{990367,990378};{881485,881530,881529,881483};{660237};{Tobias Brockhoff};{Kindle Paperwhite,iPhone X,MacBook Air,Echo Show 8};3157.99;2.897;Delivery;yes;no;no;no
pick item;2019-07-29 15:32:02;{990413};{881664};{};{Kefang Ding};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-07-29 15:32:22;{990366};{881479};{};{Anahita Farhang Ghahfarokhi};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-07-29 15:33:07;{990404};{881625};{};{Majid Rafiei};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
create package;2019-07-29 15:33:07;{990386,990368,990391,990356};{881565,881567,881493,881568,881586,881569,881438};{660244};{Gyunam Park};{iPhone X,iPad,Echo Dot,iPhone X,iPhone 11 Pro,Echo Dot,Fire Stick 4K};3191.97;2.055;Fullfillment;yes;no;no;no
package delivered;2019-07-29 15:55:25;{990389,990335,990392,990396,990337};{881582,881349,881588,881590,881589,881587,881600,881359};{660240};{Wil van der Aalst};{Echo Dot,Echo Plus,iPad Pro,iPad Pro,Fire Stick 4K,MacBook Air,iPad Pro,MacBook Air};7966.97;5.889;Delivery;yes;no;no;no
confirm order;2019-07-29 15:58:22;{990412};{881661,881662,881663};{};{Majid Rafiei};{Echo Show 8,MacBook Pro,iPhone X};3333.99;2.522;Finance;yes;no;no;no
item out of stock;2019-07-29 15:59:59;{990383};{881556};{};{Christina Rensinghof};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
package delivered;2019-07-29 16:05:03;{990381,990388};{881540,881548,881545,881544,881550,881579,881578,881543,881541,881546};{660236};{Seran Uysal};{Echo,Kindle Paperwhite,iPhone X,iPad mini,iPad Pro,iPhone 8,Kindle,Echo Plus,iPhone X,Fire Stick 4K};4023.96;4.635;Delivery;yes;no;no;no
pay order;2019-07-29 16:05:47;{990388};{881577,881578,881579,881580};{};{Seran Uysal};{iPhone 8,Kindle,iPhone 8,MacBook Pro};3642.99;2.273;Finance;yes;no;no;no
pick item;2019-07-29 16:08:07;{990411};{881659};{};{Luis Santos};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-07-29 16:10:24;{990414};{881672};{};{Wil van der Aalst};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pay order;2019-07-29 16:11:12;{990400};{881613};{};{Christine Dobbert};{Echo Show 5};94.99;0.88;Finance;yes;no;no;no
pay order;2019-07-29 16:18:53;{990394};{881593,881594,881595,881596,881597,881598};{};{Luis Santos};{iPad Air,Kindle,Fire Stick,Kindle Paperwhite,Echo Show 8,Kindle Paperwhite};988.97;3.093;Finance;yes;no;no;no
pick item;2019-07-29 16:21:41;{990326};{881326};{};{Christina Rensinghof};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-07-29 16:25:57;{990390};{881585};{};{Claudia Graf};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
failed delivery;2019-07-29 16:33:53;{990369,990384};{881497,881496,881494,881561,881495};{660234};{Junxiong Gao};{iPad Pro,iPhone 11 Pro,Kindle,Echo Dot,Echo Show 8};2487.97;2.514;Delivery;yes;no;no;no
pick item;2019-07-29 16:38:22;{990394};{881594};{};{Luis Santos};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2019-07-29 17:01:56;{990381};{881547};{};{Seran Uysal};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pay order;2019-07-29 17:03:05;{990208};{880821,880822,880823,880824,880825,880826};{};{Mahsa Bafrani};{MacBook Pro,MacBook Pro,Echo,MacBook Pro,Echo Show 8,Fire Stick};7774.97;6.07;Finance;yes;no;no;no
pick item;2019-07-29 17:10:49;{990407};{881637};{};{Christine Dobbert};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
create package;2019-07-29 17:10:49;{990393,990366,990374};{881592,881482,881514,881480,881479,881591};{660245};{Anahita Farhang Ghahfarokhi};{iPhone 11,iPad Air,MacBook Pro,Echo Show 8,iPad,Kindle};4479.98;3.922;Fullfillment;yes;no;no;no
pick item;2019-07-29 17:14:20;{990414};{881674};{};{Wil van der Aalst};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
place order;2019-07-29 17:18:36;{990415};{881675,881676,881677,881678};{};{Anahita Farhang Ghahfarokhi};{Fire Stick,iPad,iPad Pro,iPhone 11};2437.99;1.332;Finance;yes;no;no;no
pay order;2019-07-29 18:21:38;{990206};{880814,880815,880816};{};{Seran Uysal};{Echo,iPad Pro,iPad mini};1652.99;1.543;Finance;yes;no;no;no
pick item;2019-07-29 18:22:21;{990401};{881617};{};{Seran Uysal};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-07-29 18:29:30;{990414};{881673};{};{Wil van der Aalst};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-07-29 18:46:36;{990399};{881612};{};{Kefang Ding};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pay order;2019-07-29 18:52:31;{990292};{881182,881183,881184,881185};{};{Christina Rensinghof};{Kindle Paperwhite,iPhone X,iPhone X,iPad};2027.0;1.322;Finance;yes;no;no;no
place order;2019-07-29 18:56:57;{990416};{881679,881680,881681,881682,881683,881684};{};{Anahita Farhang Ghahfarokhi};{iPad Pro,MacBook Pro,iPad Air,Echo,Fire Stick 4K,Echo};4369.97;4.133;Finance;yes;no;no;no
payment reminder;2019-07-29 19:55:54;{990296};{881200,881201,881202,881203,881204};{};{Marco Pegoraro};{iPhone X,iPhone X,iPad,Echo Studio,Fire Stick 4K};2187.98;2.587;Finance;yes;no;no;no
pick item;2019-07-29 20:09:28;{990402};{881620};{};{Seran Uysal};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
place order;2019-07-29 22:30:23;{990417};{881685,881686,881687,881688,881689};{};{Junxiong Gao};{iPhone X,Fire Stick 4K,Echo Show 8,MacBook Air,Echo Studio};3323.97;4.162;Finance;yes;no;no;no
send package;2019-07-30 08:19:50;{990373,990309};{881511,881259,881509};{660238};{Mahnaz Qafari};{iPhone 11 Pro,iPad mini,Echo Plus};1747.99;1.748;Fullfillment;yes;no;no;no
package delivered;2019-07-30 08:29:42;{990371,990345,990394,990244};{881506,881392,881595,881596,880990,881505};{660235};{Luis Santos};{MacBook Pro,Echo Show 8,Fire Stick,Kindle Paperwhite,iPhone 11,iPhone 11 Pro};4746.98;3.399;Delivery;yes;no;no;no
place order;2019-07-30 08:52:17;{990418};{881690,881691,881692,881693};{};{Tobias Brockhoff};{Kindle,Fire Stick,iPad,Echo};719.97;1.946;Finance;yes;no;no;no
