activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
confirm order;2019-08-05 11:14:57;{990441};{881785,881786,881787};{};{Mahnaz Qafari};{iPad mini,Kindle,Echo};633.98;1.543;Finance;yes;no;no;no
pick item;2019-08-05 11:30:10;{990169};{880657};{};{Wil van der Aalst};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
confirm order;2019-08-05 11:46:33;{990409};{881651,881652,881653,881654};{};{Mohammadreza Fani Sani};{Echo Show 5,Echo Show 5,MacBook Pro,Kindle Paperwhite};2813.98;3.625;Finance;yes;no;no;no
item out of stock;2019-08-05 11:57:32;{990446};{881799};{};{Luis Santos};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pay order;2019-08-05 11:58:37;{990162};{880635,880636,880637,880638};{};{Mahnaz Qafari};{iPad Pro,iPhone 11,Echo,Echo};2102.98;2.209;Finance;yes;no;no;no
item out of stock;2019-08-05 12:03:23;{990420};{881698};{};{Seran Uysal};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-08-05 12:03:33;{990450};{881816};{};{Lisa Mannel};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
create package;2019-08-05 12:03:33;{990428,990417,990384};{881738,881686,881687,881562};{660265};{Junxiong Gao};{MacBook Pro,Fire Stick 4K,Echo Show 8,Echo Dot};2749.97;3.01;Fullfillment;yes;no;no;no
confirm order;2019-08-05 12:04:59;{990446};{881799,881800,881801};{};{Luis Santos};{Echo Show 8,Kindle Paperwhite,Echo Show 8};393.98;2.455;Finance;yes;no;no;no
pay order;2019-08-05 12:13:25;{990273};{881109,881110};{};{Gyunam Park};{Fire Stick 4K,iPad};589.99;0.763;Finance;yes;no;no;no
pick item;2019-08-05 12:38:16;{990307};{881249};{};{Christina Rensinghof};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
place order;2019-08-05 12:43:26;{990452};{881822,881823};{};{Wil van der Aalst};{iPhone 11 Pro,Echo Show 5};1243.99;1.068;Finance;yes;no;no;no
confirm order;2019-08-05 12:48:33;{990452};{881822,881823};{};{Wil van der Aalst};{iPhone 11 Pro,Echo Show 5};1243.99;1.068;Finance;yes;no;no;no
pick item;2019-08-05 13:06:04;{990267};{881084};{};{Wil van der Aalst};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-08-05 13:12:58;{990449};{881815};{};{Gyunam Park};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
send package;2019-08-05 13:38:40;{990383,990426,990277,990435,990307};{881556,881733,881731,881126,881770,881732,881244};{660261};{Christina Rensinghof};{iPad Air,iPhone 8,iPad Pro,Kindle Paperwhite,Echo,iPhone X,iPad mini};3480.99;2.86;Fullfillment;yes;no;no;no
pay order;2019-08-05 13:47:49;{990401};{881614,881615,881616,881617,881618};{};{Seran Uysal};{iPhone 11 Pro,iPhone 11,iPhone 8,Echo Plus,iPhone 8};3160.99;2.054;Finance;yes;no;no;no
pick item;2019-08-05 13:47:51;{990434};{881762};{};{Seran Uysal};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2019-08-05 13:47:51;{990420,990381,990434,990388};{881704,881542,881702,881705,881701,881762,881577};{660266};{Seran Uysal};{iPhone 8,Kindle Paperwhite,iPad mini,Echo Studio,Echo Plus,iPhone 11,iPhone 8};2784.98;4.121;Fullfillment;yes;no;no;no
send package;2019-08-05 13:48:17;{990407,990436};{881642,881639,881775,881774,881772,881638};{660263};{Christine Dobbert};{iPad Pro,Echo Studio,Fire Stick,Fire Stick 4K,iPad Air,Echo};2004.96;3.663;Fullfillment;yes;no;no;no
pick item;2019-08-05 14:11:18;{990369};{881499};{};{Junxiong Gao};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-08-05 14:44:22;{990412};{881661};{};{Majid Rafiei};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
place order;2019-08-05 14:46:37;{990453};{881824,881825,881826};{};{Christine Dobbert};{iPad,iPhone 11,iPhone 8};1828.0;0.859;Finance;yes;no;no;no
pick item;2019-08-05 14:47:21;{990447};{881804};{};{Junxiong Gao};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
reorder item;2019-08-05 14:48:35;{990441};{881785};{};{Mahnaz Qafari};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-08-05 15:50:29;{990419};{881695};{};{Mahsa Bafrani};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
send package;2019-08-05 15:51:26;{990416,990415,990431,990228};{881684,881683,881677,881681,881675,881749,881679,881682,881750,880904,881676};{660262};{Anahita Farhang Ghahfarokhi};{Echo,Fire Stick 4K,iPad Pro,iPad Air,Fire Stick,iPad,iPad Pro,Echo,iPhone 8,iPhone 8,iPad};5051.96;4.832;Fullfillment;yes;no;no;no
pick item;2019-08-05 15:54:40;{990442};{881788};{};{Kefang Ding};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
package delivered;2019-08-05 15:55:04;{990383,990426,990277,990435,990307};{881556,881733,881731,881126,881770,881732,881244};{660261};{Christina Rensinghof};{iPad Air,iPhone 8,iPad Pro,Kindle Paperwhite,Echo,iPhone X,iPad mini};3480.99;2.86;Delivery;yes;no;no;no
pay order;2019-08-05 16:01:21;{990332};{881341,881342,881343,881344};{};{Gyunam Park};{iPad Pro,Kindle Paperwhite,Echo Show 5,Echo Plus};1472.98;3.138;Finance;yes;no;no;no
pick item;2019-08-05 16:10:45;{990426};{881729};{};{Christina Rensinghof};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pay order;2019-08-05 16:33:31;{990307};{881243,881244,881245,881246,881247,881248,881249,881250};{};{Christina Rensinghof};{Echo Dot,iPad mini,Kindle Paperwhite,Kindle,Fire Stick,Kindle,Echo Show 8,Echo};1042.94;4.081;Finance;yes;no;no;no
reorder item;2019-08-05 16:35:58;{990423};{881719};{};{Luis Santos};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
place order;2019-08-05 16:53:00;{990454};{881827,881828,881829};{};{Mohammadreza Fani Sani};{Fire Stick 4K,Fire Stick 4K,Fire Stick 4K};274.97;0.84;Finance;yes;no;no;no
send package;2019-08-05 16:56:29;{990329,990405};{881333,881629,881630};{660264};{Gyunam Park};{iPhone 11 Pro,MacBook Pro,Echo Show 8};3778.99;2.538;Fullfillment;yes;no;no;no
pick item;2019-08-05 17:00:21;{990450};{881817};{};{Lisa Mannel};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
create package;2019-08-05 17:00:21;{990394,990411,990430,990437,990423};{881598,881593,881658,881745,881777,881720,881718};{660267};{Luis Santos};{Kindle Paperwhite,iPad Air,MacBook Pro,iPhone 8,iPad,Echo Show 8,iPad Pro};5357.99;4.461;Fullfillment;yes;no;no;no
pay order;2019-08-05 17:09:00;{990442};{881788,881789,881790,881791,881792};{};{Kefang Ding};{Echo Show 8,iPad Pro,Fire Stick 4K,Echo Plus,Echo Dot};1503.96;3.403;Finance;yes;no;no;no
reorder item;2019-08-05 17:09:50;{990418};{881692};{};{Tobias Brockhoff};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
send package;2019-08-05 17:37:06;{990420,990381,990434,990388};{881704,881542,881702,881705,881701,881762,881577};{660266};{Seran Uysal};{iPhone 8,Kindle Paperwhite,iPad mini,Echo Studio,Echo Plus,iPhone 11,iPhone 8};2784.98;4.121;Fullfillment;yes;no;no;no
pick item;2019-08-05 17:51:58;{990448};{881808};{};{Anahita Farhang Ghahfarokhi};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-08-05 18:01:36;{990449};{881814};{};{Gyunam Park};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
reorder item;2019-08-05 18:07:51;{990438};{881779};{};{Mahsa Bafrani};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
place order;2019-08-05 19:05:45;{990455};{881830,881831,881832,881833,881834,881835,881836,881837,881838,881839};{};{Marco Pegoraro};{Echo Show 8,iPhone 11,Echo Dot,MacBook Air,Kindle,iPhone X,Echo Plus,iPad,Fire Stick 4K,Echo Show 8};4807.94;6.454;Finance;yes;no;no;no
payment reminder;2019-08-05 20:33:44;{990337};{881356,881357,881358,881359};{};{Wil van der Aalst};{iPad Pro,iPad,Echo,MacBook Air};3898.99;2.996;Finance;yes;no;no;no
pick item;2019-08-05 20:56:35;{990441};{881785};{};{Mahnaz Qafari};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-08-05 21:39:12;{990420};{881706};{};{Seran Uysal};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
place order;2019-08-05 21:51:01;{990456};{881840,881841,881842,881843};{};{Christina Rensinghof};{MacBook Air,Echo Show 8,iPad Pro,Echo Show 8};3563.98;3.693;Finance;yes;no;no;no
place order;2019-08-06 07:23:42;{990457};{881844,881845};{};{Seran Uysal};{Echo Plus,Echo Show 8};284.98;2.26;Finance;yes;no;no;no
send package;2019-08-06 08:50:26;{990394,990411,990430,990437,990423};{881598,881593,881658,881745,881777,881720,881718};{660267};{Luis Santos};{Kindle Paperwhite,iPad Air,MacBook Pro,iPhone 8,iPad,Echo Show 8,iPad Pro};5357.99;4.461;Fullfillment;yes;no;no;no
send package;2019-08-06 09:00:57;{990419,990398};{881697,881696,881694,881609};{660259};{Mahsa Bafrani};{Echo Dot,iPad Air,iPhone 11,MacBook Pro};3804.99;2.356;Fullfillment;yes;no;no;no
package delivered;2019-08-06 09:05:00;{990407,990436};{881642,881639,881775,881774,881772,881638};{660263};{Christine Dobbert};{iPad Pro,Echo Studio,Fire Stick,Fire Stick 4K,iPad Air,Echo};2004.96;3.663;Delivery;yes;no;no;no
pick item;2019-08-06 09:13:29;{990448};{881807};{};{Anahita Farhang Ghahfarokhi};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2019-08-06 09:18:23;{990455};{881836};{};{Marco Pegoraro};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-08-06 09:22:30;{990415};{881678};{};{Anahita Farhang Ghahfarokhi};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2019-08-06 09:22:30;{990432,990433,990290};{881753,881755,881760,881754,881173};{660268};{Mohammadreza Fani Sani};{iPad,Echo Show 8,MacBook Air,Echo Dot,Echo Show 5};2944.97;3.973;Fullfillment;yes;no;no;no
pay order;2019-08-06 09:32:00;{990376};{881521,881522,881523,881524,881525};{};{Kefang Ding};{MacBook Pro,iPhone 11,Echo Dot,Echo Dot,Kindle};3443.97;2.779;Finance;yes;no;no;no
pay order;2019-08-06 09:35:37;{990409};{881651,881652,881653,881654};{};{Mohammadreza Fani Sani};{Echo Show 5,Echo Show 5,MacBook Pro,Kindle Paperwhite};2813.98;3.625;Finance;yes;no;no;no
pick item;2019-08-06 09:39:16;{990423};{881717};{};{Luis Santos};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pay order;2019-08-06 09:50:44;{990360};{881448,881449,881450,881451,881452,881453};{};{Lisa Mannel};{iPad Air,iPad mini,Fire Stick 4K,MacBook Pro,iPhone X,iPad};4713.99;3.025;Finance;yes;no;no;no
package delivered;2019-08-06 09:54:51;{990394,990411,990430,990437,990423};{881598,881593,881658,881745,881777,881720,881718};{660267};{Luis Santos};{Kindle Paperwhite,iPad Air,MacBook Pro,iPhone 8,iPad,Echo Show 8,iPad Pro};5357.99;4.461;Delivery;yes;no;no;no
place order;2019-08-06 10:09:50;{990458};{881846,881847,881848};{};{Wil van der Aalst};{iPad,Echo Show 5,iPhone 11 Pro};1738.99;1.551;Finance;yes;no;no;no
pick item;2019-08-06 10:12:07;{990416};{881680};{};{Anahita Farhang Ghahfarokhi};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
item out of stock;2019-08-06 10:34:39;{990449};{881809};{};{Gyunam Park};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
package delivered;2019-08-06 10:36:03;{990420,990381,990434,990388};{881704,881542,881702,881705,881701,881762,881577};{660266};{Seran Uysal};{iPhone 8,Kindle Paperwhite,iPad mini,Echo Studio,Echo Plus,iPhone 11,iPhone 8};2784.98;4.121;Delivery;yes;no;no;no
pick item;2019-08-06 10:42:55;{990457};{881845};{};{Seran Uysal};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pay order;2019-08-06 10:48:48;{990425};{881726,881727,881728};{};{Lisa Mannel};{iPhone X,Echo,Echo Studio};1003.98;2.432;Finance;yes;no;no;no
reorder item;2019-08-06 11:01:44;{990433};{881758};{};{Mohammadreza Fani Sani};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
package delivered;2019-08-06 11:04:44;{990375,990390};{881520,881584,881585};{660258};{Claudia Graf};{MacBook Air,MacBook Pro,Echo Show 8};4829.99;3.6;Delivery;yes;no;no;no
pay order;2019-08-06 11:18:53;{990379};{881532,881533};{};{Marco Pegoraro};{iPhone 11 Pro,Kindle Paperwhite};1283.0;0.683;Finance;yes;no;no;no
package delivered;2019-08-06 11:36:22;{990329,990405};{881333,881629,881630};{660264};{Gyunam Park};{iPhone 11 Pro,MacBook Pro,Echo Show 8};3778.99;2.538;Delivery;yes;no;no;no
place order;2019-08-06 11:39:26;{990459};{881849,881850,881851,881852};{};{Claudia Graf};{Fire Stick,iPhone X,Echo Dot,iPhone 11 Pro};1922.98;0.94;Finance;yes;no;no;no
confirm order;2019-08-06 11:58:27;{990451};{881820,881821};{};{Majid Rafiei};{iPhone 11 Pro,Echo Plus};1303.99;1.468;Finance;yes;no;no;no
item out of stock;2019-08-06 12:05:43;{990446};{881800};{};{Luis Santos};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pay order;2019-08-06 12:17:43;{990204};{880804,880805};{};{Anahita Farhang Ghahfarokhi};{iPad mini,Echo Show 5};543.99;1.16;Finance;yes;no;no;no
send package;2019-08-06 12:43:26;{990418,990367};{881691,881486};{660260};{Tobias Brockhoff};{Fire Stick,Echo Plus};189.98;1.48;Fullfillment;yes;no;no;no
confirm order;2019-08-06 12:52:01;{990443};{881793,881794,881795};{};{Majid Rafiei};{Echo,Kindle Paperwhite,MacBook Air};2433.99;2.525;Finance;yes;no;no;no
pay order;2019-08-06 12:56:01;{990436};{881772,881773,881774,881775};{};{Christine Dobbert};{iPad Air,Echo Studio,Fire Stick 4K,Fire Stick};810.97;2.4;Finance;yes;no;no;no
item out of stock;2019-08-06 12:58:43;{990457};{881844};{};{Seran Uysal};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-08-06 12:59:19;{990433};{881761};{};{Mohammadreza Fani Sani};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
payment reminder;2019-08-06 13:28:10;{990318};{881294};{};{Christine Dobbert};{iPhone 11};804.0;0.166;Finance;yes;no;no;no
place order;2019-08-06 13:38:37;{990460};{881853,881854,881855,881856,881857};{};{Junxiong Gao};{iPad Air,Echo Dot,iPhone 8,iPhone 8,Echo Dot};1598.98;1.62;Finance;yes;no;no;no
item out of stock;2019-08-06 13:40:00;{990435};{881766};{};{Christina Rensinghof};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-08-06 13:48:21;{990443};{881795};{};{Majid Rafiei};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
create package;2019-08-06 13:48:21;{990451,990412,990443,990404};{881820,881661,881795,881628};{660269};{Majid Rafiei};{iPhone 11 Pro,Echo Show 8,MacBook Air,iPhone 11 Pro};4627.99;2.606;Fullfillment;yes;no;no;no
item out of stock;2019-08-06 13:53:55;{990455};{881837};{};{Marco Pegoraro};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
item out of stock;2019-08-06 14:04:22;{990406};{881633};{};{Kefang Ding};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
package delivered;2019-08-06 14:10:31;{990399,990413,990421};{881612,881669,881610,881668,881667,881710,881666,881664};{660256};{Kefang Ding};{iPad,iPhone X,iPhone 11,iPhone X,iPhone 11,MacBook Pro,Echo,Echo Studio};6290.98;4.789;Delivery;yes;no;no;no
item out of stock;2019-08-06 14:12:53;{990438};{881780};{};{Mahsa Bafrani};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
payment reminder;2019-08-06 14:22:08;{990343};{881382,881383,881384};{};{Gyunam Park};{iPhone 8,Fire Stick 4K,Fire Stick 4K};713.98;0.77;Finance;yes;no;no;no
package delivered;2019-08-06 14:36:16;{990419,990398};{881697,881696,881694,881609};{660259};{Mahsa Bafrani};{Echo Dot,iPad Air,iPhone 11,MacBook Pro};3804.99;2.356;Delivery;yes;no;no;no
reorder item;2019-08-06 14:45:12;{990430};{881744};{};{Luis Santos};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-08-06 14:49:06;{990460};{881856};{};{Junxiong Gao};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-08-06 14:51:57;{990458};{881846};{};{Wil van der Aalst};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
reorder item;2019-08-06 14:53:31;{990446};{881800};{};{Luis Santos};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
confirm order;2019-08-06 14:59:49;{990456};{881840,881841,881842,881843};{};{Christina Rensinghof};{MacBook Air,Echo Show 8,iPad Pro,Echo Show 8};3563.98;3.693;Finance;yes;no;no;no
item out of stock;2019-08-06 15:04:44;{990444};{881796};{};{Christine Dobbert};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
reorder item;2019-08-06 15:07:28;{990409};{881654};{};{Mohammadreza Fani Sani};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
item out of stock;2019-08-06 15:18:06;{990458};{881848};{};{Wil van der Aalst};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pay order;2019-08-06 15:35:13;{990420};{881698,881699,881700,881701,881702,881703,881704,881705,881706};{};{Seran Uysal};{Echo Show 8,Fire Stick,Fire Stick 4K,Echo Plus,iPad mini,iPad,iPhone 8,Echo Studio,iPhone 11};2886.95;5.359;Finance;yes;no;no;no
pick item;2019-08-06 15:36:57;{990356};{881439};{};{Gyunam Park};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2019-08-06 15:37:00;{990461};{881858};{};{Christina Rensinghof};{iPad Air};481.0;0.44;Finance;yes;no;no;no
reorder item;2019-08-06 15:39:39;{990414};{881671};{};{Wil van der Aalst};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2019-08-06 15:50:02;{990438};{881778};{};{Mahsa Bafrani};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
create package;2019-08-06 15:50:02;{990422,990379,990455,990364};{881714,881532,881836,881468};{660270};{Marco Pegoraro};{Echo Show 5,iPhone 11 Pro,Echo Plus,iPad Pro};2487.98;2.831;Fullfillment;yes;no;no;no
item out of stock;2019-08-06 15:53:54;{990454};{881828};{};{Mohammadreza Fani Sani};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-08-06 15:55:47;{990449};{881811};{};{Gyunam Park};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
item out of stock;2019-08-06 16:07:01;{990450};{881818};{};{Lisa Mannel};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-08-06 16:12:12;{990435};{881769};{};{Christina Rensinghof};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
confirm order;2019-08-06 16:21:01;{990453};{881824,881825,881826};{};{Christine Dobbert};{iPad,iPhone 11,iPhone 8};1828.0;0.859;Finance;yes;no;no;no
item out of stock;2019-08-06 17:06:13;{990452};{881822};{};{Wil van der Aalst};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-08-06 17:07:32;{990389};{881583};{};{Wil van der Aalst};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
item out of stock;2019-08-06 17:20:19;{990455};{881834};{};{Marco Pegoraro};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
item out of stock;2019-08-06 17:21:08;{990447};{881803};{};{Junxiong Gao};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-08-06 17:25:18;{990420};{881700};{};{Seran Uysal};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
create package;2019-08-06 17:25:18;{990441,990344};{881787,881786,881785,881389};{660271};{Mahnaz Qafari};{Echo,Kindle,iPad mini,Echo Dot};658.97;1.923;Fullfillment;yes;no;no;no
reorder item;2019-08-06 17:33:25;{990435};{881766};{};{Christina Rensinghof};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
place order;2019-08-06 17:33:45;{990462};{881859};{};{Claudia Graf};{iPad Pro};1104.0;0.483;Finance;yes;no;no;no
send package;2019-08-06 17:35:26;{990422,990379,990455,990364};{881714,881532,881836,881468};{660270};{Marco Pegoraro};{Echo Show 5,iPhone 11 Pro,Echo Plus,iPad Pro};2487.98;2.831;Fullfillment;yes;no;no;no
confirm order;2019-08-06 17:39:52;{990439};{881781,881782};{};{Tobias Brockhoff};{Fire Stick,iPad Air};520.99;0.64;Finance;yes;no;no;no
pick item;2019-08-06 18:02:55;{990422};{881713};{};{Marco Pegoraro};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2019-08-06 18:47:02;{990434};{881764};{};{Seran Uysal};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
place order;2019-08-06 19:27:16;{990463};{881860,881861,881862,881863,881864};{};{Christine Dobbert};{Echo,MacBook Pro,Echo Dot,Fire Stick,iPhone 11};3473.97;2.896;Finance;yes;no;no;no
reorder item;2019-08-06 20:48:57;{990452};{881822};{};{Wil van der Aalst};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
place order;2019-08-06 22:34:03;{990464};{881865,881866,881867};{};{Wil van der Aalst};{iPad,iPhone 11,iPhone 11};2098.0;0.815;Finance;yes;no;no;no
pick item;2019-08-06 22:37:42;{990453};{881825};{};{Christine Dobbert};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
item out of stock;2019-08-07 08:35:44;{990443};{881793};{};{Majid Rafiei};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
place order;2019-08-07 08:59:37;{990465};{881868};{};{Seran Uysal};{Echo Show 8};134.99;0.98;Finance;yes;no;no;no
package delivered;2019-08-07 09:14:18;{990418,990367};{881691,881486};{660260};{Tobias Brockhoff};{Fire Stick,Echo Plus};189.98;1.48;Delivery;yes;no;no;no
reorder item;2019-08-07 09:21:18;{990427};{881736};{};{Christina Rensinghof};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
confirm order;2019-08-07 09:22:25;{990455};{881830,881831,881832,881833,881834,881835,881836,881837,881838,881839};{};{Marco Pegoraro};{Echo Show 8,iPhone 11,Echo Dot,MacBook Air,Kindle,iPhone X,Echo Plus,iPad,Fire Stick 4K,Echo Show 8};4807.94;6.454;Finance;yes;no;no;no
pick item;2019-08-07 09:27:14;{990421};{881709};{};{Kefang Ding};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
create package;2019-08-07 09:27:14;{990413,990421,990442,990440};{881665,881708,881712,881790,881789,881784,881788,881709,881711};{660272};{Kefang Ding};{iPhone 11,Echo Studio,iPhone 8,Fire Stick 4K,iPad Pro,Echo Plus,Echo Show 8,Echo Dot,Echo Show 5};3116.94;6.139;Fullfillment;yes;no;no;no
item out of stock;2019-08-07 09:36:36;{990425};{881727};{};{Lisa Mannel};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
send package;2019-08-07 09:41:30;{990413,990421,990442,990440};{881665,881708,881712,881790,881789,881784,881788,881709,881711};{660272};{Kefang Ding};{iPhone 11,Echo Studio,iPhone 8,Fire Stick 4K,iPad Pro,Echo Plus,Echo Show 8,Echo Dot,Echo Show 5};3116.94;6.139;Fullfillment;yes;no;no;no
