activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
item out of stock;2019-09-03 14:19:04;{990596};{882303};{};{Marco Pegoraro};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
reorder item;2019-09-03 14:24:57;{990606};{882351};{};{Claudia Graf};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2019-09-03 14:26:26;{990611};{882380};{};{Junxiong Gao};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
create package;2019-09-03 14:26:26;{990568,990582,990575,990374,990521};{882183,882244,882212,881413,882005,882243,882186};{660351};{Majid Rafiei};{Kindle,Echo Show 5,iPad,Echo Show 8,Kindle,iPad,iPad Pro};2468.96;4.275;Fullfillment;yes;no;no;no
pick item;2019-09-03 14:27:43;{990596};{882298};{};{Marco Pegoraro};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2019-09-03 14:30:37;{990610};{882372};{};{Mohammadreza Fani Sani};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
package delivered;2019-09-03 14:30:55;{990578,990583,990554};{882229,882250,882249,882120};{660330};{Christine Dobbert};{Kindle Paperwhite,MacBook Air,iPhone 11,iPhone 11 Pro};4277.0;2.099;Delivery;yes;no;no;no
pick item;2019-09-03 14:35:44;{990612};{882382};{};{Kefang Ding};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-09-03 14:39:22;{990614};{882394};{};{Luis Santos};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pick item;2019-09-03 14:41:52;{990603};{882338};{};{Kefang Ding};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2019-09-03 14:48:48;{990487};{881877};{};{Luis Santos};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
failed delivery;2019-09-03 14:51:57;{990547,990600,990571,990525,990579,990611};{882100,882327,882193,882019,882234,882231,882328,882322,882376,882378,882194};{660346};{Junxiong Gao};{iPhone 11,iPad Pro,iPhone X,Echo Show 8,iPad Pro,Echo Studio,MacBook Air,Echo,iPhone 11 Pro,MacBook Air,iPad Pro};10773.97;7.715;Delivery;yes;no;no;no
confirm order;2019-09-03 14:58:21;{990619};{882411,882412,882413,882414,882415};{};{Claudia Graf};{Echo Show 8,Kindle,Fire Stick 4K,iPhone X,MacBook Air};3203.97;3.165;Finance;yes;no;no;no
pick item;2019-09-03 14:59:31;{990608};{882354};{};{Marco Pegoraro};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
create package;2019-09-03 14:59:31;{990593,990586};{882290,882262,882286,882283,882291};{660352};{Seran Uysal};{Kindle,Echo Plus,Echo Show 5,MacBook Pro,Echo Plus};2969.96;5.293;Fullfillment;yes;no;no;no
package delivered;2019-09-03 14:59:49;{990422,990507,990573,990549,990528};{881607,881608,881961,881960,882202,882104,882203,882031,882105};{660324};{Wil van der Aalst};{iPad mini,Echo,MacBook Pro,Echo Studio,iPad Air,Echo Show 8,Echo Dot,Echo Show 8,MacBook Pro};6514.95;8.06;Delivery;yes;no;no;no
item out of stock;2019-09-03 15:02:54;{990588};{882268};{};{Mahnaz Qafari};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
send package;2019-09-03 15:06:41;{990594};{882294,882293};{660343};{Mahsa Bafrani};{MacBook Air,Kindle Paperwhite};2329.0;1.745;Fullfillment;yes;no;no;no
pick item;2019-09-03 15:12:44;{990380};{881436};{};{Christina Rensinghof};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2019-09-03 15:15:17;{990599};{882317};{};{Lisa Mannel};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2019-09-03 15:21:16;{990615};{882399};{};{Marco Pegoraro};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
place order;2019-09-03 15:22:01;{990621};{882420,882421,882422,882423};{};{Wil van der Aalst};{Fire Stick 4K,MacBook Pro,Echo,Echo Show 8};2824.97;3.41;Finance;yes;no;no;no
send package;2019-09-03 15:31:13;{990592,990501,990596,990608};{882282,881933,882301,882355,882302,882357,882300,882299};{660349};{Marco Pegoraro};{Kindle,iPhone 11 Pro,Kindle Paperwhite,MacBook Air,Kindle Paperwhite,iPhone 11 Pro,Echo Show 8,iPad};5460.98;4.562;Fullfillment;yes;no;no;no
package delivered;2019-09-03 15:31:45;{990446,990584,990589,990556,990560};{881694,882252,882273,882131,882148,882274,882147,882254};{660337};{Mohammadreza Fani Sani};{MacBook Pro,iPhone 11,iPhone 11 Pro,Kindle,Fire Stick 4K,Kindle Paperwhite,Echo Show 5,Echo Show 8};4966.96;4.842;Delivery;yes;no;no;no
reorder item;2019-09-03 15:32:24;{990588};{882268};{};{Mahnaz Qafari};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-09-03 15:37:18;{990596};{882304};{};{Marco Pegoraro};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-09-03 15:39:58;{990580};{882236};{};{Claudia Graf};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
create package;2019-09-03 15:39:58;{990605,990585,990612,990533,990603};{882343,882256,882384,882387,882386,882049,882385,882382,882338,882344};{660353};{Kefang Ding};{Echo Show 8,Echo Studio,Fire Stick 4K,iPhone 8,iPhone 11 Pro,Echo Show 8,iPhone 8,Echo Show 8,Fire Stick,Echo Show 5};3016.93;6.388;Fullfillment;yes;no;no;no
reorder item;2019-09-03 15:44:00;{990559};{882145};{};{Mohammadreza Fani Sani};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-09-03 15:49:40;{990352};{881329};{};{Lisa Mannel};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-09-03 15:50:56;{990618};{882410};{};{Lisa Mannel};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-09-03 15:55:01;{990501};{881934};{};{Marco Pegoraro};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
reorder item;2019-09-03 15:55:45;{990598};{882314};{};{Christina Rensinghof};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-09-03 16:00:46;{990515};{881986};{};{Kefang Ding};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
item out of stock;2019-09-03 16:01:42;{990609};{882362};{};{Mahnaz Qafari};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-09-03 16:02:16;{990614};{882392};{};{Luis Santos};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2019-09-03 16:05:13;{990615};{882400};{};{Marco Pegoraro};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
confirm order;2019-09-03 16:07:15;{990595};{882295,882296,882297};{};{Claudia Graf};{Echo,iPhone 11 Pro,iPad mini};1702.99;1.248;Finance;yes;no;no;no
reorder item;2019-09-03 16:12:26;{990597};{882305};{};{Wil van der Aalst};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
payment reminder;2019-09-03 16:14:50;{990507};{881959,881960,881961};{};{Wil van der Aalst};{Echo Show 5,Echo Studio,MacBook Pro};2794.98;3.73;Finance;yes;no;no;no
item out of stock;2019-09-03 16:16:08;{990614};{882395};{};{Luis Santos};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
item out of stock;2019-09-03 16:16:41;{990591};{882279};{};{Lisa Mannel};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
payment reminder;2019-09-03 16:27:31;{990505};{881952,881953,881954,881955};{};{Lisa Mannel};{MacBook Air,iPad Pro,Echo,iPhone 11};4202.99;2.679;Finance;yes;no;no;no
send package;2019-09-03 16:29:39;{990568,990582,990575,990374,990521};{882183,882244,882212,881413,882005,882243,882186};{660351};{Majid Rafiei};{Kindle,Echo Show 5,iPad,Echo Show 8,Kindle,iPad,iPad Pro};2468.96;4.275;Fullfillment;yes;no;no;no
pick item;2019-09-03 16:31:51;{990606};{882350};{};{Claudia Graf};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-09-03 16:38:54;{990614};{882391};{};{Luis Santos};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-09-03 16:44:26;{990611};{882375};{};{Junxiong Gao};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2019-09-03 16:48:09;{990347};{881303};{};{Christina Rensinghof};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
create package;2019-09-03 16:48:09;{990606,990580,990503,990587,990595};{882347,882235,882348,881939,882265,882266,882297,882236,882350,882296};{660354};{Claudia Graf};{Echo Dot,iPhone 11 Pro,Echo Studio,Kindle Paperwhite,iPad,MacBook Air,iPad mini,Echo Show 5,iPad Pro,iPhone 11 Pro};6989.97;6.107;Fullfillment;yes;no;no;no
pick item;2019-09-03 16:53:42;{990597};{882307};{};{Wil van der Aalst};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pay order;2019-09-03 16:55:46;{990570};{882189};{};{Lisa Mannel};{iPad};500.0;0.483;Finance;yes;no;no;no
pick item;2019-09-03 17:01:22;{990445};{881691};{};{Anahita Farhang Ghahfarokhi};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
place order;2019-09-03 17:03:48;{990622};{882424,882425,882426,882427,882428};{};{Majid Rafiei};{Echo Dot,iPad,Fire Stick,Echo Plus,MacBook Air};2919.97;3.593;Finance;yes;no;no;no
reorder item;2019-09-03 17:05:37;{990544};{882091};{};{Mohammadreza Fani Sani};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-09-03 17:10:02;{990600};{882326};{};{Junxiong Gao};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-09-03 17:13:06;{990573};{882207};{};{Wil van der Aalst};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
package delivered;2019-09-03 17:13:22;{990576,990566,990471,990550};{882214,882175,882176,881813,882110};{660338};{Gyunam Park};{iPad,Fire Stick 4K,Echo Plus,iPad Air,iPad Air};1686.98;2.923;Delivery;yes;no;no;no
pick item;2019-09-03 17:13:46;{990563};{882160};{};{Lisa Mannel};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2019-09-03 17:14:31;{990608};{882356};{};{Marco Pegoraro};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2019-09-03 17:17:57;{990612};{882383};{};{Kefang Ding};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pay order;2019-09-03 17:21:22;{990261};{881002,881003,881004,881005,881006,881007,881008};{};{Marco Pegoraro};{iPad,iPhone 8,Echo,Echo Plus,iPad,iPad,Echo Show 8};2398.97;4.699;Finance;yes;no;no;no
confirm order;2019-09-03 17:24:08;{990606};{882345,882346,882347,882348,882349,882350,882351};{};{Claudia Graf};{Kindle Paperwhite,iPhone 11,Echo Dot,Echo Studio,iPad mini,iPad Pro,iPhone 11};3509.98;3.45;Finance;yes;no;no;no
pick item;2019-09-03 17:30:13;{990418};{881590};{};{Christina Rensinghof};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-09-03 17:31:38;{990599};{882320};{};{Lisa Mannel};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
package delivered;2019-09-03 17:33:30;{990607,990602,990474};{882353,882335,882334,882336,881820,881819};{660348};{Tobias Brockhoff};{Echo Plus,MacBook Air,iPad mini,Echo Dot,Kindle,Echo Studio};3108.96;5.153;Delivery;yes;no;no;no
pick item;2019-09-03 17:36:59;{990620};{882418};{};{Anahita Farhang Ghahfarokhi};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
create package;2019-09-03 17:36:59;{990552,990588,990609,990383};{882117,882269,882366,882116,881451,882361};{660355};{Mahnaz Qafari};{Fire Stick,Echo Show 8,MacBook Air,iPhone 8,iPhone 11 Pro,Echo Show 5};4137.97;3.708;Fullfillment;yes;no;no;no
package delivered;2019-09-03 17:47:01;{990594};{882294,882293};{660343};{Mahsa Bafrani};{MacBook Air,Kindle Paperwhite};2329.0;1.745;Delivery;yes;no;no;no
pick item;2019-09-03 17:59:47;{990610};{882368};{};{Mohammadreza Fani Sani};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-09-03 18:02:55;{990559};{882146};{};{Mohammadreza Fani Sani};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
confirm order;2019-09-03 18:25:24;{990614};{882391,882392,882393,882394,882395,882396};{};{Luis Santos};{Echo Show 5,iPhone 11,iPhone 11 Pro,Echo,Echo Show 8,Echo Studio};2472.96;4.474;Finance;yes;no;no;no
place order;2019-09-03 18:27:22;{990623};{882429,882430,882431,882432,882433,882434,882435};{};{Christina Rensinghof};{iPhone 8,iPad,Echo Plus,Fire Stick 4K,Echo Show 8,Kindle Paperwhite,Echo Dot};1557.96;4.108;Finance;yes;no;no;no
pick item;2019-09-03 19:03:55;{990570};{882189};{};{Lisa Mannel};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pay order;2019-09-03 19:29:21;{990246};{880944,880945,880946,880947};{};{Gyunam Park};{Fire Stick,Echo Studio,Kindle,iPad Pro};1423.97;2.646;Finance;yes;no;no;no
pick item;2019-09-03 19:35:02;{990552};{882114};{};{Mahnaz Qafari};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pay order;2019-09-03 20:44:17;{990616};{882402,882403,882404};{};{Mohammadreza Fani Sani};{Echo Dot,iPhone X,Echo Show 5};823.98;1.432;Finance;yes;no;no;no
place order;2019-09-03 21:01:37;{990624};{882436,882437,882438,882439,882440,882441,882442,882443,882444};{};{Anahita Farhang Ghahfarokhi};{iPad Pro,Kindle Paperwhite,Echo Show 8,Kindle Paperwhite,Fire Stick,Fire Stick,Echo Dot,MacBook Air,Echo};3901.95;5.263;Finance;yes;no;no;no
pick item;2019-09-03 21:15:45;{990623};{882433};{};{Christina Rensinghof};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pay order;2019-09-03 21:29:31;{990579};{882231,882232,882233,882234};{};{Junxiong Gao};{Echo Studio,MacBook Pro,MacBook Air,iPad Pro};6003.99;4.583;Finance;yes;no;no;no
pick item;2019-09-03 21:39:30;{990623};{882429};{};{Christina Rensinghof};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
create package;2019-09-03 21:39:30;{990594,990426};{882292,881621};{660356};{Mahsa Bafrani};{Kindle Paperwhite,MacBook Pro};2629.0;1.865;Fullfillment;yes;no;no;no
send package;2019-09-03 22:44:10;{990593,990586};{882290,882262,882286,882283,882291};{660352};{Seran Uysal};{Kindle,Echo Plus,Echo Show 5,MacBook Pro,Echo Plus};2969.96;5.293;Fullfillment;yes;no;no;no
place order;2019-09-04 02:27:18;{990625};{882445,882446,882447};{};{Kefang Ding};{Fire Stick 4K,Kindle Paperwhite,Fire Stick 4K};313.98;1.055;Finance;yes;no;no;no
pick item;2019-09-04 08:24:41;{990622};{882426};{};{Majid Rafiei};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
send package;2019-09-04 08:40:20;{990594,990426};{882292,881621};{660356};{Mahsa Bafrani};{Kindle Paperwhite,MacBook Pro};2629.0;1.865;Fullfillment;yes;no;no;no
confirm order;2019-09-04 08:48:04;{990618};{882408,882409,882410};{};{Lisa Mannel};{iPad Pro,Echo Show 5,Echo Show 8};1323.98;2.343;Finance;yes;no;no;no
pick item;2019-09-04 09:01:21;{990612};{882381};{};{Kefang Ding};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
create package;2019-09-04 09:01:21;{990599,990306,990352,990618,990563,990570,990394};{882319,881159,882321,882317,881329,882410,882160,882320,882189,881494};{660357};{Lisa Mannel};{Echo Show 8,iPhone 11 Pro,Echo,iPad Air,Echo Studio,Echo Show 8,Kindle,Fire Stick,iPad,Fire Stick 4K};2889.93;6.294;Fullfillment;yes;no;no;no
pick item;2019-09-04 09:04:18;{990541};{882080};{};{Mohammadreza Fani Sani};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
reorder item;2019-09-04 09:09:17;{990607};{882352};{};{Tobias Brockhoff};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
reorder item;2019-09-04 09:15:50;{990614};{882393};{};{Luis Santos};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
confirm order;2019-09-04 09:21:57;{990623};{882429,882430,882431,882432,882433,882434,882435};{};{Christina Rensinghof};{iPhone 8,iPad,Echo Plus,Fire Stick 4K,Echo Show 8,Kindle Paperwhite,Echo Dot};1557.96;4.108;Finance;yes;no;no;no
pay order;2019-09-04 09:32:38;{990542};{882081,882082,882083,882084};{};{Lisa Mannel};{MacBook Air,Echo Show 8,iPad mini,iPad Air};3259.99;2.95;Finance;yes;no;no;no
pick item;2019-09-04 09:35:42;{990624};{882442};{};{Anahita Farhang Ghahfarokhi};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
package delivered;2019-09-04 09:41:44;{990592,990501,990596,990608};{882282,881933,882301,882355,882302,882357,882300,882299};{660349};{Marco Pegoraro};{Kindle,iPhone 11 Pro,Kindle Paperwhite,MacBook Air,Kindle Paperwhite,iPhone 11 Pro,Echo Show 8,iPad};5460.98;4.562;Delivery;yes;no;no;no
place order;2019-09-04 09:43:47;{990626};{882448,882449,882450,882451,882452,882453};{};{Gyunam Park};{Echo Show 5,iPad mini,iPad Air,iPad,Kindle Paperwhite,iPhone 11};2442.99;2.744;Finance;yes;no;no;no
pay order;2019-09-04 09:44:18;{990511};{881974,881975,881976};{};{Marco Pegoraro};{MacBook Pro,iPhone 11,Fire Stick};3343.99;1.736;Finance;yes;no;no;no
reorder item;2019-09-04 09:49:07;{990596};{882303};{};{Marco Pegoraro};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-09-04 09:50:35;{990626};{882450};{};{Gyunam Park};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pay order;2019-09-04 09:50:35;{990599};{882317,882318,882319,882320,882321};{};{Lisa Mannel};{iPad Air,iPad mini,Echo Show 8,Fire Stick,Echo};1199.97;2.68;Finance;yes;no;no;no
item out of stock;2019-09-04 09:58:44;{990615};{882398};{};{Marco Pegoraro};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pick item;2019-09-04 10:01:30;{990617};{882405};{};{Christina Rensinghof};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-09-04 10:02:25;{990622};{882424};{};{Majid Rafiei};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pay order;2019-09-04 10:07:44;{990448};{881707,881708,881709};{};{Luis Santos};{iPad,Echo Plus,iPad Air};1125.99;2.203;Finance;yes;no;no;no
send package;2019-09-04 10:07:50;{990598,990532,990564};{882311,882045,882316,882044,882315,882169};{660347};{Christina Rensinghof};{iPhone 11,Echo,iPad,Fire Stick 4K,Echo,iPhone 8};2112.97;2.699;Fullfillment;yes;no;no;no
pick item;2019-09-04 10:11:28;{990598};{882312};{};{Christina Rensinghof};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
item out of stock;2019-09-04 10:16:53;{990618};{882409};{};{Lisa Mannel};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-09-04 10:25:32;{990535};{882057};{};{Christina Rensinghof};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
send package;2019-09-04 10:32:28;{990567,990610,990584,990589,990616};{882182,882371,882367,882255,882251,882271,882403,882402,882275};{660350};{Mohammadreza Fani Sani};{Kindle Paperwhite,Fire Stick,Fire Stick,iPhone 11,iPhone 11 Pro,Echo,iPhone X,Echo Dot,iPad};3480.96;3.064;Fullfillment;yes;no;no;no
confirm order;2019-09-04 10:32:33;{990617};{882405,882406,882407};{};{Christina Rensinghof};{iPhone X,Echo Plus,MacBook Pro};3353.99;2.822;Finance;yes;no;no;no
pick item;2019-09-04 10:33:04;{990540};{882075};{};{Wil van der Aalst};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
failed delivery;2019-09-04 10:44:40;{990594,990426};{882292,881621};{660356};{Mahsa Bafrani};{Kindle Paperwhite,MacBook Pro};2629.0;1.865;Delivery;yes;no;no;no
pick item;2019-09-04 10:44:57;{990620};{882419};{};{Anahita Farhang Ghahfarokhi};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-09-04 10:47:53;{990609};{882363};{};{Mahnaz Qafari};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
create package;2019-09-04 10:47:53;{990577,990614,990487};{882225,882394,881877,882392,882391,882227};{660358};{Luis Santos};{iPad Air,Echo,Echo,iPhone 11,Echo Show 5,iPhone X};2263.97;3.218;Fullfillment;yes;no;no;no
confirm order;2019-09-04 10:49:53;{990626};{882448,882449,882450,882451,882452,882453};{};{Gyunam Park};{Echo Show 5,iPad mini,iPad Air,iPad,Kindle Paperwhite,iPhone 11};2442.99;2.744;Finance;yes;no;no;no
payment reminder;2019-09-04 10:52:31;{990506};{881956,881957,881958};{};{Luis Santos};{Echo Show 8,iPad mini,iPhone 11};1382.99;1.426;Finance;yes;no;no;no
pay order;2019-09-04 10:54:22;{990425};{881616,881617,881618,881619,881620};{};{Claudia Graf};{iPhone 8,iPhone 8,iPad Pro,iPad mini,Echo Studio};2810.99;2.663;Finance;yes;no;no;no
package delivered;2019-09-04 10:57:14;{990594,990426};{882292,881621};{660356};{Mahsa Bafrani};{Kindle Paperwhite,MacBook Pro};2629.0;1.865;Delivery;yes;no;no;no
pick item;2019-09-04 11:14:30;{990626};{882448};{};{Gyunam Park};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
failed delivery;2019-09-04 11:15:06;{990547,990600,990571,990525,990579,990611};{882100,882327,882193,882019,882234,882231,882328,882322,882376,882378,882194};{660346};{Junxiong Gao};{iPhone 11,iPad Pro,iPhone X,Echo Show 8,iPad Pro,Echo Studio,MacBook Air,Echo,iPhone 11 Pro,MacBook Air,iPad Pro};10773.97;7.715;Delivery;yes;no;no;no
pick item;2019-09-04 11:15:53;{990506};{881956};{};{Luis Santos};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
item out of stock;2019-09-04 11:20:20;{990601};{882330};{};{Lisa Mannel};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pay order;2019-09-04 11:21:37;{990479};{881840,881841,881842,881843,881844,881845,881846};{};{Marco Pegoraro};{iPad,iPad Pro,iPad mini,MacBook Air,Echo Studio,Echo,iPhone 11 Pro};5696.98;4.944;Finance;yes;no;no;no
item out of stock;2019-09-04 11:21:41;{990626};{882452};{};{Gyunam Park};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
failed delivery;2019-09-04 11:23:01;{990595,990558,990580,990587,990606};{882295,882142,882239,882264,882345,882349,882238};{660340};{Claudia Graf};{Echo,Echo Plus,Echo Plus,Fire Stick 4K,Kindle Paperwhite,iPad mini,Fire Stick 4K};1157.95;4.675;Delivery;yes;no;no;no
confirm order;2019-09-04 11:25:59;{990622};{882424,882425,882426,882427,882428};{};{Majid Rafiei};{Echo Dot,iPad,Fire Stick,Echo Plus,MacBook Air};2919.97;3.593;Finance;yes;no;no;no
pick item;2019-09-04 11:26:30;{990619};{882415};{};{Claudia Graf};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
confirm order;2019-09-04 11:29:15;{990625};{882445,882446,882447};{};{Kefang Ding};{Fire Stick 4K,Kindle Paperwhite,Fire Stick 4K};313.98;1.055;Finance;yes;no;no;no
package delivered;2019-09-04 11:30:46;{990595,990558,990580,990587,990606};{882295,882142,882239,882264,882345,882349,882238};{660340};{Claudia Graf};{Echo,Echo Plus,Echo Plus,Fire Stick 4K,Kindle Paperwhite,iPad mini,Fire Stick 4K};1157.95;4.675;Delivery;yes;no;no;no
