activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
pay order;2019-07-18 11:54:43;{990212};{880837};{};{Marco Pegoraro};{Kindle};84.99;0.483;Finance;yes;no;no;no
place order;2019-07-18 12:06:10;{990353};{881333,881334,881335};{};{Kefang Ding};{Echo Plus,MacBook Pro,iPhone 11};3453.99;2.816;Finance;yes;no;no;no
pay order;2019-07-18 12:12:08;{990332};{881258,881259};{};{Tobias Brockhoff};{iPad,iPhone 11};1299.0;0.649;Finance;yes;no;no;no
confirm order;2019-07-18 12:12:46;{990336};{881268,881269,881270};{};{Mohammadreza Fani Sani};{MacBook Pro,Kindle Paperwhite,iPhone 11};3433.0;2.031;Finance;yes;no;no;no
pay order;2019-07-18 12:15:30;{990299};{881139};{};{Mahsa Bafrani};{Fire Stick};44.99;0.2;Finance;yes;no;no;no
reorder item;2019-07-18 12:27:18;{990261};{881008};{};{Marco Pegoraro};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-07-18 12:36:09;{990322};{881224};{};{Mahnaz Qafari};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
create package;2019-07-18 12:36:09;{990263,990344,990316};{881012,881295,881294,881208};{660186};{Seran Uysal};{Fire Stick,iPad Pro,iPad,MacBook Pro};4133.99;2.536;Fullfillment;yes;no;no;no
pick item;2019-07-18 12:52:08;{990206};{880805};{};{Majid Rafiei};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
package delivered;2019-07-18 12:52:46;{990320,990311,990301};{881219,881218,881180,881179,881143};{660180};{Gyunam Park};{Echo,iPhone 11,Kindle,Echo Plus,Fire Stick};1168.96;2.909;Delivery;yes;no;no;no
pick item;2019-07-18 12:56:23;{990347};{881306};{};{Christina Rensinghof};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
confirm order;2019-07-18 13:13:58;{990346};{881300,881301,881302};{};{Gyunam Park};{iPad Air,Kindle,iPhone 11};1359.99;1.089;Finance;yes;no;no;no
pay order;2019-07-18 13:15:38;{990323};{881229,881230};{};{Junxiong Gao};{MacBook Pro,Fire Stick 4K};2594.99;1.65;Finance;yes;no;no;no
pay order;2019-07-18 13:16:20;{990220};{880861,880862,880863,880864};{};{Luis Santos};{iPhone 11,Echo,iPad Air,Kindle Paperwhite};1508.99;1.881;Finance;yes;no;no;no
item out of stock;2019-07-18 13:18:04;{990351};{881323};{};{Marco Pegoraro};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
place order;2019-07-18 13:32:05;{990354};{881336,881337,881338,881339,881340};{};{Gyunam Park};{iPhone X,iPhone 11 Pro,Echo Dot,Echo,Echo Show 5};2072.97;2.4;Finance;yes;no;no;no
pick item;2019-07-18 13:40:13;{990354};{881340};{};{Gyunam Park};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-07-18 13:52:34;{990354};{881337};{};{Gyunam Park};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
create package;2019-07-18 13:52:34;{990321,990205,990338,990206,990304};{881223,880803,881222,881220,881275,880805,881149};{660187};{Majid Rafiei};{Echo Show 5,iPad mini,Fire Stick,Echo Show 5,Echo Show 5,Fire Stick 4K,Fire Stick 4K};938.94;3.68;Fullfillment;yes;no;no;no
send package;2019-07-18 13:57:52;{990307,990317,990329};{881162,881209,881210,881161,881163,881212,881252,881211};{660182};{Wil van der Aalst};{iPad mini,Echo Show 5,Fire Stick 4K,iPhone 8,iPhone 11 Pro,iPad,Kindle,Echo Dot};2911.96;3.184;Fullfillment;yes;no;no;no
confirm order;2019-07-18 14:13:22;{990353};{881333,881334,881335};{};{Kefang Ding};{Echo Plus,MacBook Pro,iPhone 11};3453.99;2.816;Finance;yes;no;no;no
item out of stock;2019-07-18 14:17:21;{990347};{881303};{};{Christina Rensinghof};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-07-18 14:48:26;{990345};{881299};{};{Mohammadreza Fani Sani};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2019-07-18 14:53:45;{990350};{881315};{};{Christine Dobbert};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-07-18 14:53:50;{990263};{881014};{};{Seran Uysal};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
package delivered;2019-07-18 15:01:25;{990307,990317,990329};{881162,881209,881210,881161,881163,881212,881252,881211};{660182};{Wil van der Aalst};{iPad mini,Echo Show 5,Fire Stick 4K,iPhone 8,iPhone 11 Pro,iPad,Kindle,Echo Dot};2911.96;3.184;Delivery;yes;no;no;no
pick item;2019-07-18 15:06:09;{990321};{881221};{};{Majid Rafiei};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pay order;2019-07-18 15:21:49;{990269};{881030,881031,881032};{};{Christine Dobbert};{Echo,Echo Show 5,Echo Plus};344.97;2.94;Finance;yes;no;no;no
place order;2019-07-18 15:23:56;{990355};{881341,881342,881343,881344,881345,881346};{};{Luis Santos};{Fire Stick,Fire Stick,Echo Dot,Kindle Paperwhite,iPhone 11,iPhone 11};1841.97;1.607;Finance;yes;no;no;no
reorder item;2019-07-18 15:26:11;{990308};{881168};{};{Tobias Brockhoff};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pay order;2019-07-18 15:30:15;{990308};{881165,881166,881167,881168,881169,881170,881171};{};{Tobias Brockhoff};{Kindle,Fire Stick,iPhone 11 Pro,iPhone 8,Kindle,iPhone 11,Echo Dot};2711.96;2.11;Finance;yes;no;no;no
send package;2019-07-18 15:30:53;{990321,990205,990338,990206,990304};{881223,880803,881222,881220,881275,880805,881149};{660187};{Majid Rafiei};{Echo Show 5,iPad mini,Fire Stick,Echo Show 5,Echo Show 5,Fire Stick 4K,Fire Stick 4K};938.94;3.68;Fullfillment;yes;no;no;no
package delivered;2019-07-18 15:33:51;{990322,990318,990334,990191};{881225,881214,881226,881228,881263,880729};{660183};{Mahnaz Qafari};{iPhone 8,MacBook Pro,Kindle Paperwhite,iPhone 8,Kindle,iPad Pro};4865.99;3.251;Delivery;yes;no;no;no
pick item;2019-07-18 15:41:12;{990300};{881140};{};{Seran Uysal};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2019-07-18 15:46:25;{990345};{881297,881298,881299};{};{Mohammadreza Fani Sani};{Fire Stick,iPhone X,Fire Stick};783.98;0.572;Finance;yes;no;no;no
create package;2019-07-18 16:00:00;{990288,990254,990328,990351};{881099,880975,881246,881245,881247,881316,881250};{660188};{Marco Pegoraro};{iPhone 11,MacBook Pro,Kindle,Echo Dot,Echo Plus,MacBook Pro,Fire Stick};6098.96;5.249;Fullfillment;yes;no;no;no
reorder item;2019-07-18 16:14:10;{990343};{881291};{};{Claudia Graf};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pay order;2019-07-18 16:24:05;{990233};{880898,880899};{};{Kefang Ding};{Echo,iPad};599.99;1.263;Finance;yes;no;no;no
item out of stock;2019-07-18 16:48:08;{990351};{881318};{};{Marco Pegoraro};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
payment reminder;2019-07-18 16:48:42;{990238};{880918,880919,880920,880921,880922,880923};{};{Christine Dobbert};{iPad Pro,Echo Show 8,MacBook Air,iPhone X,Echo,Echo Plus};4382.97;4.945;Finance;yes;no;no;no
pick item;2019-07-18 16:49:45;{990335};{881267};{};{Anahita Farhang Ghahfarokhi};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
send package;2019-07-18 16:50:26;{990121,990326,990236,990315};{880465,881238,881239,881237,880913,881200,881201,881199};{660179};{Christine Dobbert};{iPad Pro,MacBook Pro,iPhone X,iPhone X,Echo Plus,MacBook Pro,Kindle Paperwhite,iPad};8270.99;5.825;Fullfillment;yes;no;no;no
pick item;2019-07-18 16:52:27;{990203};{880796};{};{Junxiong Gao};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
place order;2019-07-18 17:07:38;{990356};{881347,881348};{};{Christine Dobbert};{Echo Show 8,Kindle};214.98;1.463;Finance;yes;no;no;no
package delivered;2019-07-18 17:09:21;{990308,990309,990295,990202};{881165,881175,881166,881171,881173,881170,881125,880792};{660178};{Tobias Brockhoff};{Kindle,iPad Air,Fire Stick,Echo Dot,Echo,iPhone 11,Echo Studio,MacBook Pro};4224.95;5.299;Delivery;yes;no;no;no
pick item;2019-07-18 17:17:35;{990352};{881328};{};{Lisa Mannel};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2019-07-18 17:19:31;{990274};{881048};{};{Majid Rafiei};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
item out of stock;2019-07-18 17:19:59;{990342};{881287};{};{Kefang Ding};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-07-18 17:20:24;{990337};{881273};{};{Mahsa Bafrani};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-07-18 17:23:19;{990341};{881283};{};{Marco Pegoraro};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
item out of stock;2019-07-18 17:27:35;{990329};{881251};{};{Wil van der Aalst};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-07-18 17:32:40;{990340};{881280};{};{Christina Rensinghof};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
payment reminder;2019-07-18 17:55:29;{990235};{880906,880907,880908};{};{Mohammadreza Fani Sani};{iPhone X,Echo Show 5,Fire Stick 4K};883.98;1.332;Finance;yes;no;no;no
pick item;2019-07-18 17:55:32;{990351};{881320};{};{Marco Pegoraro};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
send package;2019-07-18 18:06:39;{990288,990254,990328,990351};{881099,880975,881246,881245,881247,881316,881250};{660188};{Marco Pegoraro};{iPhone 11,MacBook Pro,Kindle,Echo Dot,Echo Plus,MacBook Pro,Fire Stick};6098.96;5.249;Fullfillment;yes;no;no;no
send package;2019-07-18 18:10:21;{990263,990344,990316};{881012,881295,881294,881208};{660186};{Seran Uysal};{Fire Stick,iPad Pro,iPad,MacBook Pro};4133.99;2.536;Fullfillment;yes;no;no;no
item out of stock;2019-07-18 18:26:04;{990342};{881288};{};{Kefang Ding};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
place order;2019-07-18 18:35:01;{990357};{881349,881350};{};{Luis Santos};{iPad mini,iPhone X};1153.0;0.452;Finance;yes;no;no;no
confirm order;2019-07-18 19:14:46;{990348};{881311,881312};{};{Anahita Farhang Ghahfarokhi};{iPhone 11,Kindle Paperwhite};933.0;0.661;Finance;yes;no;no;no
failed delivery;2019-07-18 19:26:29;{990321,990205,990338,990206,990304};{881223,880803,881222,881220,881275,880805,881149};{660187};{Majid Rafiei};{Echo Show 5,iPad mini,Fire Stick,Echo Show 5,Echo Show 5,Fire Stick 4K,Fire Stick 4K};938.94;3.68;Delivery;yes;no;no;no
pay order;2019-07-18 20:38:01;{990343};{881289,881290,881291,881292};{};{Claudia Graf};{Echo Studio,MacBook Pro,Kindle,iPhone X};3483.98;3.505;Finance;yes;no;no;no
place order;2019-07-18 21:24:34;{990358};{881351,881352,881353};{};{Gyunam Park};{iPad mini,iPhone 11 Pro,iPad Air};2079.0;0.908;Finance;yes;no;no;no
place order;2019-07-19 04:45:00;{990359};{881354,881355};{};{Christina Rensinghof};{Echo Show 5,Fire Stick 4K};184.98;1.16;Finance;yes;no;no;no
pay order;2019-07-19 08:25:43;{990282};{881074,881075,881076,881077};{};{Anahita Farhang Ghahfarokhi};{iPad Air,Echo,Echo Studio,iPad Pro};1879.98;3.183;Finance;yes;no;no;no
pay order;2019-07-19 08:30:09;{990225};{880879};{};{Mohammadreza Fani Sani};{Echo Studio};204.99;1.48;Finance;yes;no;no;no
item out of stock;2019-07-19 09:03:12;{990347};{881309};{};{Christina Rensinghof};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-07-19 09:07:07;{990323};{881230};{};{Junxiong Gao};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
create package;2019-07-19 09:07:07;{990333,990347,990340,990339};{881261,881305,881281,881276,881306,881280,881262};{660189};{Christina Rensinghof};{MacBook Air,iPhone 8,iPhone 11,iPhone 11 Pro,iPad,iPad mini,iPhone 8};6150.0;2.787;Fullfillment;yes;no;no;no
reorder item;2019-07-19 09:16:17;{990347};{881309};{};{Christina Rensinghof};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-07-19 09:28:02;{990351};{881324};{};{Marco Pegoraro};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2019-07-19 09:37:03;{990351};{881321};{};{Marco Pegoraro};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-07-19 09:59:39;{990353};{881333};{};{Kefang Ding};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
confirm order;2019-07-19 10:12:00;{990357};{881349,881350};{};{Luis Santos};{iPad mini,iPhone X};1153.0;0.452;Finance;yes;no;no;no
send package;2019-07-19 10:13:24;{990331,990337,990185};{881257,881272,881274,881256,880700};{660185};{Mahsa Bafrani};{iPad Pro,Echo Show 8,iPad Pro,Echo Studio,Fire Stick};2567.97;3.626;Fullfillment;yes;no;no;no
place order;2019-07-19 10:15:16;{990360};{881356,881357,881358,881359};{};{Mohammadreza Fani Sani};{MacBook Air,MacBook Pro,Fire Stick 4K,Echo Show 8};4924.98;3.88;Finance;yes;no;no;no
pay order;2019-07-19 10:45:28;{990294};{881119,881120,881121,881122};{};{Lisa Mannel};{Echo Plus,Echo,Kindle Paperwhite,iPad mini};832.98;2.835;Finance;yes;no;no;no
pay order;2019-07-19 10:55:33;{990335};{881265,881266,881267};{};{Anahita Farhang Ghahfarokhi};{Echo Plus,Fire Stick,Fire Stick 4K};284.97;1.76;Finance;yes;no;no;no
send package;2019-07-19 11:19:08;{990323,990281,990330,990291};{881229,881070,881253,881107};{660184};{Junxiong Gao};{MacBook Pro,Kindle,iPhone X,MacBook Air};5478.99;3.275;Fullfillment;yes;no;no;no
pick item;2019-07-19 11:19:18;{990314};{881193};{};{Luis Santos};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
package delivered;2019-07-19 11:30:30;{990121,990326,990236,990315};{880465,881238,881239,881237,880913,881200,881201,881199};{660179};{Christine Dobbert};{iPad Pro,MacBook Pro,iPhone X,iPhone X,Echo Plus,MacBook Pro,Kindle Paperwhite,iPad};8270.99;5.825;Delivery;yes;no;no;no
pick item;2019-07-19 11:30:38;{990352};{881331};{};{Lisa Mannel};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-07-19 11:33:44;{990354};{881339};{};{Gyunam Park};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
confirm order;2019-07-19 11:45:57;{990360};{881356,881357,881358,881359};{};{Mohammadreza Fani Sani};{MacBook Air,MacBook Pro,Fire Stick 4K,Echo Show 8};4924.98;3.88;Finance;yes;no;no;no
place order;2019-07-19 11:50:17;{990361};{881360,881361,881362};{};{Gyunam Park};{MacBook Air,iPhone 11 Pro,MacBook Air};5554.0;2.688;Finance;yes;no;no;no
pick item;2019-07-19 12:03:35;{990356};{881348};{};{Christine Dobbert};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
create package;2019-07-19 12:03:35;{990319,990342,990209,990324,990353};{881216,881286,880819,881233,881333,881231};{660190};{Kefang Ding};{Echo Plus,Echo Show 8,Echo Show 8,MacBook Air,Echo Plus,iPad Air};3235.96;6.21;Fullfillment;yes;no;no;no
pick item;2019-07-19 12:24:02;{990322};{881227};{};{Mahnaz Qafari};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pay order;2019-07-19 12:27:00;{990345};{881297,881298,881299};{};{Mohammadreza Fani Sani};{Fire Stick,iPhone X,Fire Stick};783.98;0.572;Finance;yes;no;no;no
item out of stock;2019-07-19 12:53:24;{990332};{881259};{};{Tobias Brockhoff};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
confirm order;2019-07-19 13:08:24;{990359};{881354,881355};{};{Christina Rensinghof};{Echo Show 5,Fire Stick 4K};184.98;1.16;Finance;yes;no;no;no
pick item;2019-07-19 13:34:43;{990281};{881073};{};{Junxiong Gao};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-07-19 13:39:20;{990156};{880597};{};{Junxiong Gao};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2019-07-19 13:57:03;{990360};{881356};{};{Mohammadreza Fani Sani};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pay order;2019-07-19 13:57:52;{990217};{880855,880856};{};{Gyunam Park};{iPhone 8,Kindle};613.99;0.693;Finance;yes;no;no;no
place order;2019-07-19 14:00:20;{990362};{881363};{};{Majid Rafiei};{iPad Air};481.0;0.44;Finance;yes;no;no;no
item out of stock;2019-07-19 14:06:39;{990325};{881234};{};{Luis Santos};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-07-19 14:12:31;{990356};{881347};{};{Christine Dobbert};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pay order;2019-07-19 14:30:39;{990357};{881349,881350};{};{Luis Santos};{iPad mini,iPhone X};1153.0;0.452;Finance;yes;no;no;no
item out of stock;2019-07-19 14:38:42;{990349};{881313};{};{Christina Rensinghof};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2019-07-19 14:39:47;{990355};{881346};{};{Luis Santos};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2019-07-19 14:39:47;{990306,990352,990313};{881160,881328,881331,881190};{660191};{Lisa Mannel};{iPhone 11 Pro,Kindle Paperwhite,MacBook Pro,Echo};3877.99;2.833;Fullfillment;yes;no;no;no
pick item;2019-07-19 14:54:08;{990359};{881354};{};{Christina Rensinghof};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-07-19 15:00:32;{990316};{881206};{};{Seran Uysal};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2019-07-19 15:16:27;{990293};{881118};{};{Majid Rafiei};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-07-19 15:19:14;{990187};{880706};{};{Anahita Farhang Ghahfarokhi};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
create package;2019-07-19 15:19:14;{990335,990187,990241};{881265,881267,880706,880929};{660192};{Anahita Farhang Ghahfarokhi};{Echo Plus,Fire Stick 4K,MacBook Air,Kindle Paperwhite};2568.98;3.305;Fullfillment;yes;no;no;no
place order;2019-07-19 15:20:26;{990363};{881364,881365,881366,881367,881368};{};{Marco Pegoraro};{iPhone X,iPad mini,iPad Air,iPhone X,Echo Plus};2477.99;2.344;Finance;yes;no;no;no
confirm order;2019-07-19 15:21:27;{990358};{881351,881352,881353};{};{Gyunam Park};{iPad mini,iPhone 11 Pro,iPad Air};2079.0;0.908;Finance;yes;no;no;no
reorder item;2019-07-19 15:26:51;{990351};{881323};{};{Marco Pegoraro};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
confirm order;2019-07-19 15:27:39;{990350};{881315};{};{Christine Dobbert};{iPad};500.0;0.483;Finance;yes;no;no;no
failed delivery;2019-07-19 15:31:44;{990288,990254,990328,990351};{881099,880975,881246,881245,881247,881316,881250};{660188};{Marco Pegoraro};{iPhone 11,MacBook Pro,Kindle,Echo Dot,Echo Plus,MacBook Pro,Fire Stick};6098.96;5.249;Delivery;yes;no;no;no
reorder item;2019-07-19 15:32:05;{990315};{881203};{};{Christine Dobbert};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
send package;2019-07-19 15:32:45;{990335,990187,990241};{881265,881267,880706,880929};{660192};{Anahita Farhang Ghahfarokhi};{Echo Plus,Fire Stick 4K,MacBook Air,Kindle Paperwhite};2568.98;3.305;Fullfillment;yes;no;no;no
pick item;2019-07-19 15:49:54;{990336};{881269};{};{Mohammadreza Fani Sani};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
reorder item;2019-07-19 15:54:56;{990318};{881213};{};{Mahnaz Qafari};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2019-07-19 16:17:25;{990352};{881326,881327,881328,881329,881330,881331,881332};{};{Lisa Mannel};{Kindle,iPhone 11 Pro,Kindle Paperwhite,Echo Studio,Kindle,MacBook Pro,iPad Pro};5241.97;4.982;Finance;yes;no;no;no
pick item;2019-07-19 16:17:28;{990354};{881336};{};{Gyunam Park};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
confirm order;2019-07-19 16:20:34;{990327};{881241,881242,881243,881244};{};{Mohammadreza Fani Sani};{iPad Pro,Echo Show 8,Fire Stick,Kindle};1353.97;2.146;Finance;yes;no;no;no
pay order;2019-07-19 16:26:00;{990331};{881256,881257};{};{Mahsa Bafrani};{Echo Studio,iPad Pro};1303.99;1.963;Finance;yes;no;no;no
package delivered;2019-07-19 16:40:52;{990263,990344,990316};{881012,881295,881294,881208};{660186};{Seran Uysal};{Fire Stick,iPad Pro,iPad,MacBook Pro};4133.99;2.536;Delivery;yes;no;no;no
confirm order;2019-07-19 16:57:38;{990356};{881347,881348};{};{Christine Dobbert};{Echo Show 8,Kindle};214.98;1.463;Finance;yes;no;no;no
place order;2019-07-19 17:00:37;{990364};{881369,881370,881371,881372};{};{Tobias Brockhoff};{Echo Show 8,Fire Stick,iPhone X,iPad Air};1349.98;1.792;Finance;yes;no;no;no
send package;2019-07-19 17:15:21;{990306,990352,990313};{881160,881328,881331,881190};{660191};{Lisa Mannel};{iPhone 11 Pro,Kindle Paperwhite,MacBook Pro,Echo};3877.99;2.833;Fullfillment;yes;no;no;no
item out of stock;2019-07-19 17:28:06;{990352};{881327};{};{Lisa Mannel};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-07-19 17:32:13;{990357};{881349};{};{Luis Santos};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-07-19 17:36:45;{990352};{881330};{};{Lisa Mannel};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
create package;2019-07-19 17:36:45;{990336,990327,990345,990360};{881270,881241,881243,881299,881356,881269,881268};{660193};{Mohammadreza Fani Sani};{iPhone 11,iPad Pro,Fire Stick,Fire Stick,MacBook Air,Kindle Paperwhite,MacBook Pro};6806.98;4.164;Fullfillment;yes;no;no;no
pick item;2019-07-19 18:13:17;{990351};{881322};{};{Marco Pegoraro};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
package delivered;2019-07-19 18:17:07;{990323,990281,990330,990291};{881229,881070,881253,881107};{660184};{Junxiong Gao};{MacBook Pro,Kindle,iPhone X,MacBook Air};5478.99;3.275;Delivery;yes;no;no;no
place order;2019-07-19 18:21:00;{990365};{881373,881374,881375};{};{Mahnaz Qafari};{Echo Show 5,Echo Plus,Echo Studio};444.97;3.64;Finance;yes;no;no;no
item out of stock;2019-07-19 20:14:12;{990353};{881335};{};{Kefang Ding};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
place order;2019-07-19 20:42:31;{990366};{881376,881377,881378,881379,881380};{};{Anahita Farhang Ghahfarokhi};{iPad mini,Echo Plus,iPhone X,iPhone 8,Fire Stick 4K};1921.98;2.222;Finance;yes;no;no;no
pick item;2019-07-19 21:18:13;{990363};{881366};{};{Marco Pegoraro};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
place order;2019-07-20 08:46:53;{990367};{881381,881382,881383,881384,881385};{};{Gyunam Park};{Echo Plus,Kindle,iPad,MacBook Air,iPad mini};3378.98;3.776;Finance;yes;no;no;no
